# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416296581;sda;43.41;1.99;10150.86;233.88;1.78;41.02;0.32;1.41
axle;61;1416296641;sda;2.86;0.13;478.47;167.26;0.01;3.03;0.25;0.07
axle;60;1416296701;sda;3.79;0.27;583.83;153.96;0.02;4.00;0.28;0.11
axle;60;1416296761;sda;4.63;0.13;737.09;159.17;0.02;4.59;0.27;0.13
axle;60;1416296821;sda;3.50;1.20;547.44;156.57;0.02;5.64;0.23;0.08
axle;60;1416296881;sda;1.15;0.27;65.10;56.81;0.00;0.00;0.00;0.00
axle;60;1416296941;sda;1.98;0.40;130.60;66.02;0.00;0.47;0.10;0.02
axle;60;1416297001;sda;1.32;0.40;80.29;61.27;0.00;0.46;0.10;0.01
axle;60;1416297061;sda;1.22;0.27;58.28;48.11;0.00;0.00;0.00;0.00
axle;60;1416297121;sda;1.23;0.27;59.36;48.32;0.00;0.16;0.16;0.02
axle;60;1416297181;sda;1.68;0.00;79.59;47.29;0.00;0.08;0.08;0.01
