# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416295655;sda;134.62;0.27;32671.89;242.71;5.73;42.54;0.31;4.16
axle;60;1416295715;sda;3.46;0.00;599.46;173.18;0.02;4.41;0.33;0.11
axle;60;1416295775;sda;4.51;0.00;900.77;199.76;0.03;6.79;0.31;0.14
axle;60;1416295835;sda;3.39;0.80;573.45;169.42;0.02;5.60;0.30;0.10
axle;60;1416295895;sda;1.05;0.00;57.90;55.11;0.00;0.25;0.06;0.01
axle;60;1416295955;sda;1.20;0.13;127.78;106.22;0.00;0.50;0.11;0.01
axle;60;1416296015;sda;1.07;0.00;130.37;121.75;0.00;0.44;0.19;0.02
axle;60;1416296075;sda;0.73;0.00;53.35;72.73;0.00;0.09;0.09;0.01
axle;60;1416296135;sda;0.70;0.00;48.80;69.71;0.00;0.76;0.10;0.01
axle;60;1416296195;sda;0.77;0.00;64.86;84.52;0.00;0.87;0.09;0.01
axle;60;1416296255;sda;0.70;0.00;44.42;63.43;0.00;0.29;0.10;0.01
axle;60;1416296315;sda;1.13;0.00;125.75;110.82;0.00;0.88;0.12;0.01
axle;60;1416296375;sda;1.25;0.00;170.68;136.43;0.00;1.07;0.16;0.02
axle;60;1416296435;sda;0.90;0.00;75.41;83.70;0.00;0.44;0.07;0.01
axle;60;1416296495;sda;0.63;0.00;45.55;71.79;0.00;0.00;0.00;0.00
