# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416295655;0.13;16335.94;245729.22;0.00;321176.40;0.00;0.00;0.00;0.00
axle;60;1416295715;0.00;299.73;237556.34;0.00;191045.12;0.00;0.00;0.00;0.00
axle;60;1416295775;0.00;450.38;188258.50;0.00;150158.47;0.00;0.00;0.00;0.00
axle;60;1416295835;0.40;286.73;79410.04;0.02;81217.15;0.00;0.00;0.00;0.00
axle;60;1416295895;0.00;28.95;4691.06;0.00;30482.87;0.00;0.00;0.00;0.00
axle;60;1416295955;0.07;63.89;6523.75;0.00;15756.46;0.00;0.00;0.00;0.00
axle;60;1416296015;0.00;65.18;6822.50;0.00;32219.66;0.00;0.00;0.00;0.00
axle;60;1416296075;0.00;26.68;498.78;0.00;3130.16;0.00;0.00;0.00;0.00
axle;60;1416296135;0.00;24.40;402.47;0.00;4601.78;0.00;0.00;0.00;0.00
axle;60;1416296195;0.00;32.43;1058.53;0.00;20313.86;0.00;0.00;0.00;0.00
axle;60;1416296255;0.00;22.21;3727.90;0.00;3343.37;0.00;0.00;0.00;0.00
axle;60;1416296315;0.00;62.87;29688.59;0.00;17248.46;0.00;0.00;0.00;0.00
axle;60;1416296375;0.00;85.34;1082.65;0.00;40718.60;0.00;0.00;0.00;0.00
axle;60;1416296435;0.00;37.70;504.05;0.00;18328.41;0.00;0.00;0.00;0.00
axle;60;1416296495;0.00;22.78;402.96;0.00;4229.77;0.00;0.00;0.00;0.00
