ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416295598.01822,template1,0,0,0,0,0,0,0,0,0,0
1416295598.01822,template0,0,0,0,0,0,0,0,0,0,0
1416295598.01822,postgres,0,6698,30,58658,208911,2229076,85197,0,0,0
1416295598.01822,dbt3,11,114027,39,7133230037,12842168080,251688489181,79904852620,2279425055,14430,22608085
1416295658.02026,template1,0,0,0,0,0,0,0,0,0,0
1416295658.02026,template0,0,0,0,0,0,0,0,0,0,0
1416295658.02026,postgres,0,6700,30,58658,208966,2229738,85208,0,0,0
1416295658.02026,dbt3,7,114111,39,7133720638,12843777053,251733904170,79904861235,2291025359,14502,22608091
1416295718.02366,template1,0,0,0,0,0,0,0,0,0,0
1416295718.02366,template0,0,0,0,0,0,0,0,0,0,0
1416295718.02366,postgres,0,6702,30,58658,209021,2230400,85219,0,0,0
1416295718.02366,dbt3,4,114146,39,7134225193,12845343900,251793914677,79904865046,2306025423,14503,22608091
1416295778.0244,template1,0,0,0,0,0,0,0,0,0,0
1416295778.0244,template0,0,0,0,0,0,0,0,0,0,0
1416295778.0244,postgres,0,6704,30,58658,209076,2231062,85230,0,0,0
1416295778.0244,dbt3,6,114166,39,7134225193,12845349580,251793923175,79904867456,2306025423,14503,22608091
1416295838.02814,template1,0,0,0,0,0,0,0,0,0,0
1416295838.02814,template0,0,0,0,0,0,0,0,0,0,0
1416295838.02814,postgres,0,6706,30,58658,209131,2231724,85241,0,0,0
1416295838.02814,dbt3,6,114188,39,7134225193,12845355767,251793932266,79904870141,2306025423,14503,22608091
1416295898.02886,template1,0,0,0,0,0,0,0,0,0,0
1416295898.02886,template0,0,0,0,0,0,0,0,0,0,0
1416295898.02886,postgres,0,6708,30,58658,209186,2232386,85252,0,0,0
1416295898.02886,dbt3,3,114207,39,7134225193,12845361879,251793941321,79904872793,2306025423,14503,22608091
1416295958.03188,template1,0,0,0,0,0,0,0,0,0,0
1416295958.03188,template0,0,0,0,0,0,0,0,0,0,0
1416295958.03188,postgres,0,6710,30,58658,209241,2233048,85263,0,0,0
1416295958.03188,dbt3,13,114243,39,7135290873,12847676268,251793950571,79904875626,2366011475,14503,22608091
1416296018.03554,template1,0,0,0,0,0,0,0,0,0,0
1416296018.03554,template0,0,0,0,0,0,0,0,0,0,0
1416296018.03554,postgres,0,6712,30,58658,209296,2233710,85274,0,0,0
1416296018.03554,dbt3,10,114270,39,7136267612,12848837208,251913932152,79904878695,2366011487,14503,22608091
1416296078.03561,template1,0,0,0,0,0,0,0,0,0,0
1416296078.03561,template0,0,0,0,0,0,0,0,0,0,0
1416296078.03561,postgres,0,6714,30,58658,209351,2234372,85285,0,0,0
1416296078.03561,dbt3,8,114290,39,7136267612,12848843152,251913941179,79904881271,2366011487,14503,22608091
1416296138.04093,template1,0,0,0,0,0,0,0,0,0,0
1416296138.04093,template0,0,0,0,0,0,0,0,0,0,0
1416296138.04093,postgres,0,6716,30,58658,209406,2235034,85296,0,0,0
1416296138.04093,dbt3,10,114318,39,7136267612,12848849753,251913950873,79904884188,2366011487,14503,22608091
1416296198.0436,template1,0,0,0,0,0,0,0,0,0,0
1416296198.0436,template0,0,0,0,0,0,0,0,0,0,0
1416296198.0436,postgres,0,6718,30,58658,209461,2235696,85307,0,0,0
1416296198.0436,dbt3,10,114342,39,7136873976,12849315017,251973945849,79904886966,2366011495,14503,22608091
1416296258.0426,template1,0,0,0,0,0,0,0,0,0,0
1416296258.0426,template0,0,0,0,0,0,0,0,0,0,0
1416296258.0426,postgres,0,6720,30,58658,209516,2236358,85318,0,0,0
1416296258.0426,dbt3,8,114364,39,7136873976,12849321208,251973955008,79904889649,2366011495,14503,22608091
1416296318.04522,template1,0,0,0,0,0,0,0,0,0,0
1416296318.04522,template0,0,0,0,0,0,0,0,0,0,0
1416296318.04522,postgres,0,6722,30,58658,209571,2237020,85329,0,0,0
1416296318.04522,dbt3,9,114391,39,7138998762,12849333845,252093936569,79904892612,2366011503,14505,22608091
1416296378.04721,template1,0,0,0,0,0,0,0,0,0,0
1416296378.04721,template0,0,0,0,0,0,0,0,0,0,0
1416296378.04721,postgres,0,6724,30,58658,209626,2237682,85340,0,0,0
1416296378.04721,dbt3,7,114417,39,7140857329,12849612778,252213918186,79904895610,2366011513,14505,22608091
1416296438.0508,template1,0,0,0,0,0,0,0,0,0,0
1416296438.0508,template0,0,0,0,0,0,0,0,0,0,0
1416296438.0508,postgres,0,6726,30,58658,209681,2238344,85351,0,0,0
1416296438.0508,dbt3,5,114443,39,7141915799,12849626589,252273914296,79904898779,2366011521,14505,22608091
1416296498.05476,template1,0,0,0,0,0,0,0,0,0,0
1416296498.05476,template0,0,0,0,0,0,0,0,0,0,0
1416296498.05476,postgres,0,6728,30,58658,209736,2239006,85362,0,0,0
1416296498.05476,dbt3,5,114467,39,7141915799,12849632799,252273923179,79904901413,2366011521,14505,22608091
